source	target	interactiontype
ENSMUSG00000027490	ENSMUSG00000072620	TF-TG
ENSMUSG00000027490	ENSMUSG00000073043	TF-TG
ENSMUSG00000027490	ENSMUSG00000074063	TF-TG
ENSMUSG00000027490	ENSMUSG00000074217	TF-TG
ENSMUSG00000027490	ENSMUSG00000074345	TF-TG
ENSMUSG00000027490	ENSMUSG00000074625	TF-TG
ENSMUSG00000027490	ENSMUSG00000074651	TF-TG
ENSMUSG00000027490	ENSMUSG00000074896	TF-TG
ENSMUSG00000027490	ENSMUSG00000075502	TF-TG
ENSMUSG00000027490	ENSMUSG00000075702	TF-TG
ENSMUSG00000027490	ENSMUSG00000078185	TF-TG
ENSMUSG00000027490	ENSMUSG00000078202	TF-TG
ENSMUSG00000027490	ENSMUSG00000078773	TF-TG
ENSMUSG00000027490	ENSMUSG00000079038	TF-TG
ENSMUSG00000027490	ENSMUSG00000079339	TF-TG
ENSMUSG00000027490	ENSMUSG00000079471	TF-TG
ENSMUSG00000027490	ENSMUSG00000083282	TF-TG
ENSMUSG00000027490	ENSMUSG00000087651	TF-TG
ENSMUSG00000027490	ENSMUSG00000089901	TF-TG
ENSMUSG00000027490	ENSMUSG00000094928	TF-TG
ENSMUSG00000027490	ENSMUSG00000095567	TF-TG
ENSMUSG00000027490	ENSMUSG00000108348	TF-TG
ENSMUSG00000027490	ENSMUSG00000110105	TF-TG
ENSMUSG00000027544	ENSMUSG00000002565	TF-TG
ENSMUSG00000027544	ENSMUSG00000003228	TF-TG
ENSMUSG00000027544	ENSMUSG00000003541	TF-TG
ENSMUSG00000027544	ENSMUSG00000004709	TF-TG
ENSMUSG00000027544	ENSMUSG00000006784	TF-TG
ENSMUSG00000027544	ENSMUSG00000011148	TF-TG
ENSMUSG00000027544	ENSMUSG00000013523	TF-TG
ENSMUSG00000027544	ENSMUSG00000014164	TF-TG
ENSMUSG00000027544	ENSMUSG00000017057	TF-TG
ENSMUSG00000027544	ENSMUSG00000017716	TF-TG
ENSMUSG00000027544	ENSMUSG00000020732	TF-TG
ENSMUSG00000027544	ENSMUSG00000020741	TF-TG
ENSMUSG00000027544	ENSMUSG00000020788	TF-TG
ENSMUSG00000027544	ENSMUSG00000020894	TF-TG
ENSMUSG00000027544	ENSMUSG00000021256	TF-TG
ENSMUSG00000027544	ENSMUSG00000021281	TF-TG
ENSMUSG00000027544	ENSMUSG00000021453	TF-TG
ENSMUSG00000027544	ENSMUSG00000021725	TF-TG
ENSMUSG00000027544	ENSMUSG00000021876	TF-TG
ENSMUSG00000027544	ENSMUSG00000022773	TF-TG
ENSMUSG00000027544	ENSMUSG00000022900	TF-TG
ENSMUSG00000027544	ENSMUSG00000024063	TF-TG
ENSMUSG00000027544	ENSMUSG00000024516	TF-TG
ENSMUSG00000027544	ENSMUSG00000024552	TF-TG
ENSMUSG00000027544	ENSMUSG00000024621	TF-TG
ENSMUSG00000027544	ENSMUSG00000024646	TF-TG
ENSMUSG00000027544	ENSMUSG00000025059	TF-TG
ENSMUSG00000027544	ENSMUSG00000025492	TF-TG
ENSMUSG00000027544	ENSMUSG00000025810	TF-TG
ENSMUSG00000027544	ENSMUSG00000026068	TF-TG
ENSMUSG00000027544	ENSMUSG00000026360	TF-TG
ENSMUSG00000027544	ENSMUSG00000026429	TF-TG
ENSMUSG00000027544	ENSMUSG00000026480	TF-TG
ENSMUSG00000027544	ENSMUSG00000026921	TF-TG
ENSMUSG00000027544	ENSMUSG00000027009	TF-TG
ENSMUSG00000027544	ENSMUSG00000027456	TF-TG
ENSMUSG00000027544	ENSMUSG00000027635	TF-TG
ENSMUSG00000027544	ENSMUSG00000027715	TF-TG
ENSMUSG00000027544	ENSMUSG00000027763	TF-TG
ENSMUSG00000027544	ENSMUSG00000028614	TF-TG
ENSMUSG00000027544	ENSMUSG00000029096	TF-TG
ENSMUSG00000027544	ENSMUSG00000030107	TF-TG
ENSMUSG00000027544	ENSMUSG00000030772	TF-TG
ENSMUSG00000027544	ENSMUSG00000031980	TF-TG
ENSMUSG00000027544	ENSMUSG00000031981	TF-TG
ENSMUSG00000027544	ENSMUSG00000032086	TF-TG
ENSMUSG00000027544	ENSMUSG00000032356	TF-TG
ENSMUSG00000027544	ENSMUSG00000032532	TF-TG
ENSMUSG00000027544	ENSMUSG00000032549	TF-TG
ENSMUSG00000027544	ENSMUSG00000032656	TF-TG
ENSMUSG00000027544	ENSMUSG00000032733	TF-TG
ENSMUSG00000027544	ENSMUSG00000033530	TF-TG
ENSMUSG00000027544	ENSMUSG00000034858	TF-TG
ENSMUSG00000027544	ENSMUSG00000034883	TF-TG
ENSMUSG00000027544	ENSMUSG00000035279	TF-TG
ENSMUSG00000027544	ENSMUSG00000036526	TF-TG
ENSMUSG00000027544	ENSMUSG00000037447	TF-TG
ENSMUSG00000027544	ENSMUSG00000037580	TF-TG
ENSMUSG00000027544	ENSMUSG00000038175	TF-TG
ENSMUSG00000027544	ENSMUSG00000038451	TF-TG
ENSMUSG00000027544	ENSMUSG00000038578	TF-TG
ENSMUSG00000027544	ENSMUSG00000038836	TF-TG
ENSMUSG00000027544	ENSMUSG00000039158	TF-TG
ENSMUSG00000027544	ENSMUSG00000039236	TF-TG
ENSMUSG00000027544	ENSMUSG00000040136	TF-TG
ENSMUSG00000027544	ENSMUSG00000040433	TF-TG
ENSMUSG00000027544	ENSMUSG00000040462	TF-TG
ENSMUSG00000027544	ENSMUSG00000041268	TF-TG
ENSMUSG00000027544	ENSMUSG00000042155	TF-TG
ENSMUSG00000027544	ENSMUSG00000042303	TF-TG
ENSMUSG00000027544	ENSMUSG00000043419	TF-TG
ENSMUSG00000027544	ENSMUSG00000043953	TF-TG
ENSMUSG00000027544	ENSMUSG00000044456	TF-TG
ENSMUSG00000027544	ENSMUSG00000046460	TF-TG
ENSMUSG00000027544	ENSMUSG00000047415	TF-TG
ENSMUSG00000027544	ENSMUSG00000047642	TF-TG
ENSMUSG00000027544	ENSMUSG00000048911	TF-TG
ENSMUSG00000027544	ENSMUSG00000049807	TF-TG
ENSMUSG00000027544	ENSMUSG00000050335	TF-TG
ENSMUSG00000027544	ENSMUSG00000050395	TF-TG
ENSMUSG00000027544	ENSMUSG00000050822	TF-TG
ENSMUSG00000027544	ENSMUSG00000051457	TF-TG
ENSMUSG00000027544	ENSMUSG00000051980	TF-TG
ENSMUSG00000027544	ENSMUSG00000052085	TF-TG
ENSMUSG00000027544	ENSMUSG00000053581	TF-TG
ENSMUSG00000027544	ENSMUSG00000054342	TF-TG
ENSMUSG00000027544	ENSMUSG00000054920	TF-TG
ENSMUSG00000027544	ENSMUSG00000055485	TF-TG
ENSMUSG00000027544	ENSMUSG00000055629	TF-TG
ENSMUSG00000027544	ENSMUSG00000058624	TF-TG
ENSMUSG00000027544	ENSMUSG00000059588	TF-TG
ENSMUSG00000027544	ENSMUSG00000059939	TF-TG
ENSMUSG00000027544	ENSMUSG00000062078	TF-TG
ENSMUSG00000027544	ENSMUSG00000064109	TF-TG
ENSMUSG00000027544	ENSMUSG00000069255	TF-TG
ENSMUSG00000027544	ENSMUSG00000069515	TF-TG
ENSMUSG00000027544	ENSMUSG00000070407	TF-TG
ENSMUSG00000027544	ENSMUSG00000072115	TF-TG
ENSMUSG00000027544	ENSMUSG00000072620	TF-TG
ENSMUSG00000027544	ENSMUSG00000074345	TF-TG
ENSMUSG00000027544	ENSMUSG00000098557	TF-TG
ENSMUSG00000027641	ENSMUSG00000022528	TF-TG
ENSMUSG00000027641	ENSMUSG00000027715	TF-TG
ENSMUSG00000027641	ENSMUSG00000028766	TF-TG
ENSMUSG00000027878	ENSMUSG00000022528	TF-TG
ENSMUSG00000027878	ENSMUSG00000038146	TF-TG
ENSMUSG00000028341	ENSMUSG00000050556	TF-TG
ENSMUSG00000028466	ENSMUSG00000031770	TF-TG
ENSMUSG00000028496	ENSMUSG00000030340	TF-TG
ENSMUSG00000029275	ENSMUSG00000026815	TF-TG
ENSMUSG00000029706	ENSMUSG00000027168	TF-TG
ENSMUSG00000030087	ENSMUSG00000001901	TF-TG
ENSMUSG00000030087	ENSMUSG00000002870	TF-TG
ENSMUSG00000030087	ENSMUSG00000017165	TF-TG
ENSMUSG00000030087	ENSMUSG00000024533	TF-TG
ENSMUSG00000030087	ENSMUSG00000025019	TF-TG
ENSMUSG00000030087	ENSMUSG00000026355	TF-TG
ENSMUSG00000030087	ENSMUSG00000026527	TF-TG
ENSMUSG00000030087	ENSMUSG00000028749	TF-TG
ENSMUSG00000030087	ENSMUSG00000031903	TF-TG
ENSMUSG00000030087	ENSMUSG00000032289	TF-TG
ENSMUSG00000030087	ENSMUSG00000032625	TF-TG
ENSMUSG00000030087	ENSMUSG00000038745	TF-TG
ENSMUSG00000030087	ENSMUSG00000039059	TF-TG
ENSMUSG00000030087	ENSMUSG00000042429	TF-TG
ENSMUSG00000030087	ENSMUSG00000050410	TF-TG
ENSMUSG00000030087	ENSMUSG00000053137	TF-TG
ENSMUSG00000030087	ENSMUSG00000053460	TF-TG
ENSMUSG00000030087	ENSMUSG00000060519	TF-TG
ENSMUSG00000030087	ENSMUSG00000062078	TF-TG
ENSMUSG00000030087	ENSMUSG00000069227	TF-TG
ENSMUSG00000030087	ENSMUSG00000087651	TF-TG
ENSMUSG00000030199	ENSMUSG00000005873	TF-TG
ENSMUSG00000030199	ENSMUSG00000007207	TF-TG
ENSMUSG00000030199	ENSMUSG00000009731	TF-TG
ENSMUSG00000030199	ENSMUSG00000013698	TF-TG
ENSMUSG00000030199	ENSMUSG00000017057	TF-TG
ENSMUSG00000030199	ENSMUSG00000017466	TF-TG
ENSMUSG00000030199	ENSMUSG00000018899	TF-TG
ENSMUSG00000030199	ENSMUSG00000020472	TF-TG
ENSMUSG00000030199	ENSMUSG00000020577	TF-TG
ENSMUSG00000030199	ENSMUSG00000020682	TF-TG
ENSMUSG00000030199	ENSMUSG00000022528	TF-TG
ENSMUSG00000030199	ENSMUSG00000022537	TF-TG
ENSMUSG00000030199	ENSMUSG00000024112	TF-TG
ENSMUSG00000030199	ENSMUSG00000024232	TF-TG
ENSMUSG00000030199	ENSMUSG00000024301	TF-TG
ENSMUSG00000030199	ENSMUSG00000024552	TF-TG
ENSMUSG00000030199	ENSMUSG00000024810	TF-TG
ENSMUSG00000030199	ENSMUSG00000026072	TF-TG
ENSMUSG00000030199	ENSMUSG00000026785	TF-TG
ENSMUSG00000030199	ENSMUSG00000026923	TF-TG
ENSMUSG00000030199	ENSMUSG00000026930	TF-TG
ENSMUSG00000030199	ENSMUSG00000027544	TF-TG
ENSMUSG00000030199	ENSMUSG00000027661	TF-TG
ENSMUSG00000030199	ENSMUSG00000029096	TF-TG
ENSMUSG00000030199	ENSMUSG00000029163	TF-TG
ENSMUSG00000030199	ENSMUSG00000030074	TF-TG
ENSMUSG00000030199	ENSMUSG00000030199	TF-TG
ENSMUSG00000030199	ENSMUSG00000030543	TF-TG
ENSMUSG00000030199	ENSMUSG00000031451	TF-TG
ENSMUSG00000030199	ENSMUSG00000031778	TF-TG
ENSMUSG00000030199	ENSMUSG00000031957	TF-TG
ENSMUSG00000030199	ENSMUSG00000031980	TF-TG
ENSMUSG00000030199	ENSMUSG00000031981	TF-TG
ENSMUSG00000030199	ENSMUSG00000032356	TF-TG
ENSMUSG00000030199	ENSMUSG00000032656	TF-TG
ENSMUSG00000030199	ENSMUSG00000033147	TF-TG
ENSMUSG00000030199	ENSMUSG00000033970	TF-TG
ENSMUSG00000030199	ENSMUSG00000036306	TF-TG
ENSMUSG00000030199	ENSMUSG00000037621	TF-TG
ENSMUSG00000030199	ENSMUSG00000038039	TF-TG
ENSMUSG00000030199	ENSMUSG00000039234	TF-TG
ENSMUSG00000030199	ENSMUSG00000039304	TF-TG
ENSMUSG00000030199	ENSMUSG00000039384	TF-TG
ENSMUSG00000030199	ENSMUSG00000040170	TF-TG
ENSMUSG00000030199	ENSMUSG00000040852	TF-TG
ENSMUSG00000030199	ENSMUSG00000041075	TF-TG
ENSMUSG00000030199	ENSMUSG00000041498	TF-TG
ENSMUSG00000030199	ENSMUSG00000041688	TF-TG
ENSMUSG00000030199	ENSMUSG00000042109	TF-TG
ENSMUSG00000030199	ENSMUSG00000042115	TF-TG
ENSMUSG00000030199	ENSMUSG00000042532	TF-TG
ENSMUSG00000030199	ENSMUSG00000043068	TF-TG
ENSMUSG00000030199	ENSMUSG00000044005	TF-TG
ENSMUSG00000030199	ENSMUSG00000046215	TF-TG
ENSMUSG00000030199	ENSMUSG00000046668	TF-TG
ENSMUSG00000030199	ENSMUSG00000049044	TF-TG
ENSMUSG00000030199	ENSMUSG00000049723	TF-TG
ENSMUSG00000030199	ENSMUSG00000051079	TF-TG
ENSMUSG00000030199	ENSMUSG00000052085	TF-TG
ENSMUSG00000030199	ENSMUSG00000053580	TF-TG
ENSMUSG00000030199	ENSMUSG00000057604	TF-TG
ENSMUSG00000030199	ENSMUSG00000069793	TF-TG
ENSMUSG00000030199	ENSMUSG00000070576	TF-TG
ENSMUSG00000030199	ENSMUSG00000074063	TF-TG
ENSMUSG00000030199	ENSMUSG00000074715	TF-TG
ENSMUSG00000030199	ENSMUSG00000078650	TF-TG
ENSMUSG00000030199	ENSMUSG00000111709	TF-TG
ENSMUSG00000030353	ENSMUSG00000000120	TF-TG
ENSMUSG00000030353	ENSMUSG00000000125	TF-TG
ENSMUSG00000030353	ENSMUSG00000000126	TF-TG
ENSMUSG00000030353	ENSMUSG00000000142	TF-TG
ENSMUSG00000030353	ENSMUSG00000000214	TF-TG
ENSMUSG00000030353	ENSMUSG00000000253	TF-TG
ENSMUSG00000030353	ENSMUSG00000000317	TF-TG
ENSMUSG00000030353	ENSMUSG00000000530	TF-TG
ENSMUSG00000030353	ENSMUSG00000000555	TF-TG
ENSMUSG00000030353	ENSMUSG00000000560	TF-TG
ENSMUSG00000030353	ENSMUSG00000000594	TF-TG
ENSMUSG00000030353	ENSMUSG00000000884	TF-TG
ENSMUSG00000030353	ENSMUSG00000001333	TF-TG
ENSMUSG00000030353	ENSMUSG00000001435	TF-TG
ENSMUSG00000030353	ENSMUSG00000001525	TF-TG
ENSMUSG00000030353	ENSMUSG00000001761	TF-TG
ENSMUSG00000030353	ENSMUSG00000001802	TF-TG
ENSMUSG00000030353	ENSMUSG00000001819	TF-TG
ENSMUSG00000030353	ENSMUSG00000001901	TF-TG
ENSMUSG00000030353	ENSMUSG00000001985	TF-TG
ENSMUSG00000030353	ENSMUSG00000002227	TF-TG
ENSMUSG00000030353	ENSMUSG00000002489	TF-TG
ENSMUSG00000030353	ENSMUSG00000002835	TF-TG
ENSMUSG00000030353	ENSMUSG00000002870	TF-TG
ENSMUSG00000030353	ENSMUSG00000002885	TF-TG
ENSMUSG00000030353	ENSMUSG00000002997	TF-TG
ENSMUSG00000030353	ENSMUSG00000003032	TF-TG
ENSMUSG00000030353	ENSMUSG00000003134	TF-TG
ENSMUSG00000030353	ENSMUSG00000003228	TF-TG
ENSMUSG00000030353	ENSMUSG00000003283	TF-TG
ENSMUSG00000030353	ENSMUSG00000003355	TF-TG
ENSMUSG00000030353	ENSMUSG00000003411	TF-TG
ENSMUSG00000030353	ENSMUSG00000003436	TF-TG
ENSMUSG00000030353	ENSMUSG00000003469	TF-TG
ENSMUSG00000030353	ENSMUSG00000003541	TF-TG
ENSMUSG00000030353	ENSMUSG00000003545	TF-TG
ENSMUSG00000030353	ENSMUSG00000003992	TF-TG
ENSMUSG00000030353	ENSMUSG00000004113	TF-TG
ENSMUSG00000030353	ENSMUSG00000004151	TF-TG
ENSMUSG00000030353	ENSMUSG00000004366	TF-TG
ENSMUSG00000030353	ENSMUSG00000004709	TF-TG
ENSMUSG00000030353	ENSMUSG00000004951	TF-TG
ENSMUSG00000030353	ENSMUSG00000004952	TF-TG
ENSMUSG00000030353	ENSMUSG00000005370	TF-TG
ENSMUSG00000030353	ENSMUSG00000005533	TF-TG
ENSMUSG00000030353	ENSMUSG00000005672	TF-TG
ENSMUSG00000030353	ENSMUSG00000005873	TF-TG
ENSMUSG00000030353	ENSMUSG00000005973	TF-TG
ENSMUSG00000030353	ENSMUSG00000006342	TF-TG
ENSMUSG00000030353	ENSMUSG00000006386	TF-TG
ENSMUSG00000030353	ENSMUSG00000006398	TF-TG
ENSMUSG00000030353	ENSMUSG00000006494	TF-TG
ENSMUSG00000030353	ENSMUSG00000006586	TF-TG
ENSMUSG00000030353	ENSMUSG00000006715	TF-TG
ENSMUSG00000030353	ENSMUSG00000006784	TF-TG
ENSMUSG00000030353	ENSMUSG00000007379	TF-TG
ENSMUSG00000030353	ENSMUSG00000007989	TF-TG
ENSMUSG00000030353	ENSMUSG00000008575	TF-TG
ENSMUSG00000030353	ENSMUSG00000009092	TF-TG
ENSMUSG00000030353	ENSMUSG00000009108	TF-TG
ENSMUSG00000030353	ENSMUSG00000010021	TF-TG
ENSMUSG00000030353	ENSMUSG00000010362	TF-TG
ENSMUSG00000030353	ENSMUSG00000010825	TF-TG
ENSMUSG00000030353	ENSMUSG00000011148	TF-TG
ENSMUSG00000030353	ENSMUSG00000011256	TF-TG
ENSMUSG00000030353	ENSMUSG00000012017	TF-TG
ENSMUSG00000030353	ENSMUSG00000012350	TF-TG
ENSMUSG00000030353	ENSMUSG00000013846	TF-TG
ENSMUSG00000030353	ENSMUSG00000014164	TF-TG
ENSMUSG00000030353	ENSMUSG00000014351	TF-TG
ENSMUSG00000030353	ENSMUSG00000014846	TF-TG
ENSMUSG00000030353	ENSMUSG00000015222	TF-TG
ENSMUSG00000030353	ENSMUSG00000015468	TF-TG
ENSMUSG00000030353	ENSMUSG00000015829	TF-TG
ENSMUSG00000030353	ENSMUSG00000015962	TF-TG
ENSMUSG00000030353	ENSMUSG00000016200	TF-TG
ENSMUSG00000030353	ENSMUSG00000016526	TF-TG
ENSMUSG00000030353	ENSMUSG00000016763	TF-TG
ENSMUSG00000030353	ENSMUSG00000017144	TF-TG
ENSMUSG00000030353	ENSMUSG00000017165	TF-TG
ENSMUSG00000030353	ENSMUSG00000017446	TF-TG
ENSMUSG00000030353	ENSMUSG00000017466	TF-TG
ENSMUSG00000030353	ENSMUSG00000017493	TF-TG
ENSMUSG00000030353	ENSMUSG00000017550	TF-TG
ENSMUSG00000030353	ENSMUSG00000017607	TF-TG
ENSMUSG00000030353	ENSMUSG00000017692	TF-TG
ENSMUSG00000030353	ENSMUSG00000017716	TF-TG
ENSMUSG00000030353	ENSMUSG00000017724	TF-TG
ENSMUSG00000030353	ENSMUSG00000017861	TF-TG
ENSMUSG00000030353	ENSMUSG00000017943	TF-TG
ENSMUSG00000030353	ENSMUSG00000018340	TF-TG
ENSMUSG00000030353	ENSMUSG00000018486	TF-TG
ENSMUSG00000030353	ENSMUSG00000018672	TF-TG
ENSMUSG00000030353	ENSMUSG00000018740	TF-TG
ENSMUSG00000030353	ENSMUSG00000018865	TF-TG
ENSMUSG00000030353	ENSMUSG00000018899	TF-TG
ENSMUSG00000030353	ENSMUSG00000018924	TF-TG
ENSMUSG00000030353	ENSMUSG00000019235	TF-TG
ENSMUSG00000030353	ENSMUSG00000019302	TF-TG
ENSMUSG00000030353	ENSMUSG00000019303	TF-TG
ENSMUSG00000030353	ENSMUSG00000019429	TF-TG
ENSMUSG00000030353	ENSMUSG00000019564	TF-TG
ENSMUSG00000030353	ENSMUSG00000019773	TF-TG
ENSMUSG00000030353	ENSMUSG00000019775	TF-TG
ENSMUSG00000030353	ENSMUSG00000019942	TF-TG
ENSMUSG00000030353	ENSMUSG00000019945	TF-TG
ENSMUSG00000030353	ENSMUSG00000019947	TF-TG
ENSMUSG00000030353	ENSMUSG00000019992	TF-TG
ENSMUSG00000030353	ENSMUSG00000020032	TF-TG
ENSMUSG00000030353	ENSMUSG00000020034	TF-TG
ENSMUSG00000030353	ENSMUSG00000020135	TF-TG
ENSMUSG00000030353	ENSMUSG00000020176	TF-TG
ENSMUSG00000030353	ENSMUSG00000020182	TF-TG
ENSMUSG00000030353	ENSMUSG00000020185	TF-TG
ENSMUSG00000030353	ENSMUSG00000020218	TF-TG
ENSMUSG00000030353	ENSMUSG00000020226	TF-TG
ENSMUSG00000030353	ENSMUSG00000020230	TF-TG
ENSMUSG00000030353	ENSMUSG00000020423	TF-TG
ENSMUSG00000030353	ENSMUSG00000020424	TF-TG
ENSMUSG00000030353	ENSMUSG00000020427	TF-TG
ENSMUSG00000030353	ENSMUSG00000020471	TF-TG
ENSMUSG00000030353	ENSMUSG00000020576	TF-TG
ENSMUSG00000030353	ENSMUSG00000020641	TF-TG
ENSMUSG00000030353	ENSMUSG00000020649	TF-TG
ENSMUSG00000030353	ENSMUSG00000020682	TF-TG
ENSMUSG00000030353	ENSMUSG00000020684	TF-TG
ENSMUSG00000030353	ENSMUSG00000020712	TF-TG
ENSMUSG00000030353	ENSMUSG00000020741	TF-TG
ENSMUSG00000030353	ENSMUSG00000020788	TF-TG
ENSMUSG00000030353	ENSMUSG00000020814	TF-TG
ENSMUSG00000030353	ENSMUSG00000020846	TF-TG
ENSMUSG00000030353	ENSMUSG00000020894	TF-TG
ENSMUSG00000030353	ENSMUSG00000020897	TF-TG
ENSMUSG00000030353	ENSMUSG00000020900	TF-TG
ENSMUSG00000030353	ENSMUSG00000020901	TF-TG
ENSMUSG00000030353	ENSMUSG00000020953	TF-TG
ENSMUSG00000030353	ENSMUSG00000021013	TF-TG
ENSMUSG00000030353	ENSMUSG00000021115	TF-TG
ENSMUSG00000030353	ENSMUSG00000021123	TF-TG
ENSMUSG00000030353	ENSMUSG00000021194	TF-TG
ENSMUSG00000030353	ENSMUSG00000021221	TF-TG
ENSMUSG00000030353	ENSMUSG00000021223	TF-TG
ENSMUSG00000030353	ENSMUSG00000021256	TF-TG
ENSMUSG00000030353	ENSMUSG00000021281	TF-TG
ENSMUSG00000030353	ENSMUSG00000021303	TF-TG
ENSMUSG00000030353	ENSMUSG00000021364	TF-TG
ENSMUSG00000030353	ENSMUSG00000021403	TF-TG
ENSMUSG00000030353	ENSMUSG00000021453	TF-TG
ENSMUSG00000030353	ENSMUSG00000021539	TF-TG
ENSMUSG00000030353	ENSMUSG00000021559	TF-TG
ENSMUSG00000030353	ENSMUSG00000021684	TF-TG
ENSMUSG00000030353	ENSMUSG00000021685	TF-TG
ENSMUSG00000030353	ENSMUSG00000021720	TF-TG
ENSMUSG00000030353	ENSMUSG00000021725	TF-TG
ENSMUSG00000030353	ENSMUSG00000021835	TF-TG
ENSMUSG00000030353	ENSMUSG00000021838	TF-TG
ENSMUSG00000030353	ENSMUSG00000021846	TF-TG
ENSMUSG00000030353	ENSMUSG00000021876	TF-TG
ENSMUSG00000030353	ENSMUSG00000022003	TF-TG
ENSMUSG00000030353	ENSMUSG00000022018	TF-TG
ENSMUSG00000030353	ENSMUSG00000022033	TF-TG
ENSMUSG00000030353	ENSMUSG00000022034	TF-TG
ENSMUSG00000030353	ENSMUSG00000022148	TF-TG
ENSMUSG00000030353	ENSMUSG00000022177	TF-TG
ENSMUSG00000030353	ENSMUSG00000022208	TF-TG
ENSMUSG00000030353	ENSMUSG00000022253	TF-TG
ENSMUSG00000030353	ENSMUSG00000022360	TF-TG
ENSMUSG00000030353	ENSMUSG00000022385	TF-TG
ENSMUSG00000030353	ENSMUSG00000022422	TF-TG
ENSMUSG00000030353	ENSMUSG00000022479	TF-TG
ENSMUSG00000030353	ENSMUSG00000022489	TF-TG
ENSMUSG00000030353	ENSMUSG00000022505	TF-TG
ENSMUSG00000030353	ENSMUSG00000022519	TF-TG
ENSMUSG00000030353	ENSMUSG00000022528	TF-TG
ENSMUSG00000030353	ENSMUSG00000022537	TF-TG
ENSMUSG00000030353	ENSMUSG00000022769	TF-TG
ENSMUSG00000030353	ENSMUSG00000022773	TF-TG
ENSMUSG00000030353	ENSMUSG00000022829	TF-TG
ENSMUSG00000030353	ENSMUSG00000022844	TF-TG
ENSMUSG00000030353	ENSMUSG00000022864	TF-TG
ENSMUSG00000030353	ENSMUSG00000022912	TF-TG
ENSMUSG00000030353	ENSMUSG00000022941	TF-TG
ENSMUSG00000030353	ENSMUSG00000022945	TF-TG
ENSMUSG00000030353	ENSMUSG00000022962	TF-TG
ENSMUSG00000030353	ENSMUSG00000023004	TF-TG
ENSMUSG00000030353	ENSMUSG00000023009	TF-TG
ENSMUSG00000030353	ENSMUSG00000023017	TF-TG
ENSMUSG00000030353	ENSMUSG00000023032	TF-TG
ENSMUSG00000030353	ENSMUSG00000023092	TF-TG
ENSMUSG00000030353	ENSMUSG00000023224	TF-TG
ENSMUSG00000030353	ENSMUSG00000023236	TF-TG
ENSMUSG00000030353	ENSMUSG00000023886	TF-TG
ENSMUSG00000030353	ENSMUSG00000023906	TF-TG
ENSMUSG00000030353	ENSMUSG00000023908	TF-TG
ENSMUSG00000030353	ENSMUSG00000023940	TF-TG
ENSMUSG00000030353	ENSMUSG00000024013	TF-TG
ENSMUSG00000030353	ENSMUSG00000024028	TF-TG
ENSMUSG00000030353	ENSMUSG00000024029	TF-TG
ENSMUSG00000030353	ENSMUSG00000024033	TF-TG
ENSMUSG00000030353	ENSMUSG00000024151	TF-TG
ENSMUSG00000030353	ENSMUSG00000024193	TF-TG
ENSMUSG00000030353	ENSMUSG00000024232	TF-TG
ENSMUSG00000030353	ENSMUSG00000024299	TF-TG
ENSMUSG00000030353	ENSMUSG00000024301	TF-TG
ENSMUSG00000030353	ENSMUSG00000024302	TF-TG
ENSMUSG00000030353	ENSMUSG00000024304	TF-TG
ENSMUSG00000030353	ENSMUSG00000024352	TF-TG
ENSMUSG00000030353	ENSMUSG00000024366	TF-TG
ENSMUSG00000030353	ENSMUSG00000024512	TF-TG
ENSMUSG00000030353	ENSMUSG00000024525	TF-TG
ENSMUSG00000030353	ENSMUSG00000024533	TF-TG
ENSMUSG00000030353	ENSMUSG00000024542	TF-TG
ENSMUSG00000030353	ENSMUSG00000024548	TF-TG
ENSMUSG00000030353	ENSMUSG00000024552	TF-TG
ENSMUSG00000030353	ENSMUSG00000024575	TF-TG
ENSMUSG00000030353	ENSMUSG00000024590	TF-TG
ENSMUSG00000030353	ENSMUSG00000024597	TF-TG
ENSMUSG00000030353	ENSMUSG00000024613	TF-TG
ENSMUSG00000030353	ENSMUSG00000024621	TF-TG
ENSMUSG00000030353	ENSMUSG00000024644	TF-TG
ENSMUSG00000030353	ENSMUSG00000024646	TF-TG
ENSMUSG00000030353	ENSMUSG00000024774	TF-TG
ENSMUSG00000030353	ENSMUSG00000024795	TF-TG
ENSMUSG00000030353	ENSMUSG00000024891	TF-TG
ENSMUSG00000030353	ENSMUSG00000024897	TF-TG
ENSMUSG00000030353	ENSMUSG00000024901	TF-TG
ENSMUSG00000030353	ENSMUSG00000024912	TF-TG
ENSMUSG00000030353	ENSMUSG00000025019	TF-TG
ENSMUSG00000030353	ENSMUSG00000025059	TF-TG
ENSMUSG00000030353	ENSMUSG00000025064	TF-TG
ENSMUSG00000030353	ENSMUSG00000025085	TF-TG
ENSMUSG00000030353	ENSMUSG00000025089	TF-TG
ENSMUSG00000030353	ENSMUSG00000025154	TF-TG
ENSMUSG00000030353	ENSMUSG00000025175	TF-TG
ENSMUSG00000030353	ENSMUSG00000025351	TF-TG
ENSMUSG00000030353	ENSMUSG00000025352	TF-TG
ENSMUSG00000030353	ENSMUSG00000025395	TF-TG
ENSMUSG00000030353	ENSMUSG00000025492	TF-TG
ENSMUSG00000030353	ENSMUSG00000025507	TF-TG
ENSMUSG00000030353	ENSMUSG00000025584	TF-TG
ENSMUSG00000030353	ENSMUSG00000025608	TF-TG
ENSMUSG00000030353	ENSMUSG00000025742	TF-TG
ENSMUSG00000030353	ENSMUSG00000025747	TF-TG
ENSMUSG00000030353	ENSMUSG00000025758	TF-TG
