source	target	interactiontype
mmu-miR-7a-5p	ENSMUSG00000040389	miRNA-mRNA
mmu-miR-7a-5p	ENSMUSG00000041058	miRNA-mRNA
mmu-miR-7a-5p	ENSMUSG00000043885	miRNA-mRNA
mmu-miR-7a-5p	ENSMUSG00000040433	miRNA-mRNA
mmu-miR-7a-5p	ENSMUSG00000042010	miRNA-mRNA
mmu-miR-7a-5p	ENSMUSG00000040918	miRNA-mRNA
mmu-miR-7a-5p	ENSMUSG00000041444	miRNA-mRNA
mmu-miR-7a-5p	ENSMUSG00000042851	miRNA-mRNA
mmu-miR-7a-5p	ENSMUSG00000040249	miRNA-mRNA
mmu-miR-7a-5p	ENSMUSG00000041298	miRNA-mRNA
mmu-miR-7a-5p	ENSMUSG00000041570	miRNA-mRNA
mmu-miR-7a-5p	ENSMUSG00000041189	miRNA-mRNA
mmu-miR-7a-5p	ENSMUSG00000040118	miRNA-mRNA
mmu-miR-7a-5p	ENSMUSG00000042828	miRNA-mRNA
mmu-miR-7a-5p	ENSMUSG00000046841	miRNA-mRNA
mmu-miR-7a-5p	ENSMUSG00000045763	miRNA-mRNA
mmu-miR-7a-5p	ENSMUSG00000045838	miRNA-mRNA
mmu-miR-7a-5p	ENSMUSG00000044783	miRNA-mRNA
mmu-miR-7a-5p	ENSMUSG00000044288	miRNA-mRNA
mmu-miR-7a-5p	ENSMUSG00000045312	miRNA-mRNA
mmu-miR-7a-5p	ENSMUSG00000047728	miRNA-mRNA
mmu-miR-7a-5p	ENSMUSG00000049670	miRNA-mRNA
mmu-miR-7a-5p	ENSMUSG00000048895	miRNA-mRNA
mmu-miR-7a-5p	ENSMUSG00000049866	miRNA-mRNA
mmu-miR-7a-5p	ENSMUSG00000045005	miRNA-mRNA
mmu-miR-7a-5p	ENSMUSG00000044456	miRNA-mRNA
mmu-miR-7a-5p	ENSMUSG00000048279	miRNA-mRNA
mmu-miR-7a-5p	ENSMUSG00000047205	miRNA-mRNA
mmu-miR-7a-5p	ENSMUSG00000046994	miRNA-mRNA
mmu-miR-7a-5p	ENSMUSG00000044340	miRNA-mRNA
mmu-miR-7a-5p	ENSMUSG00000049288	miRNA-mRNA
mmu-miR-7a-5p	ENSMUSG00000051177	miRNA-mRNA
mmu-miR-7a-5p	ENSMUSG00000054115	miRNA-mRNA
mmu-miR-7a-5p	ENSMUSG00000050064	miRNA-mRNA
mmu-miR-7a-5p	ENSMUSG00000052595	miRNA-mRNA
mmu-miR-7a-5p	ENSMUSG00000051236	miRNA-mRNA
mmu-miR-7a-5p	ENSMUSG00000056758	miRNA-mRNA
mmu-miR-7a-5p	ENSMUSG00000050721	miRNA-mRNA
mmu-miR-7a-5p	ENSMUSG00000055980	miRNA-mRNA
mmu-miR-7a-5p	ENSMUSG00000052135	miRNA-mRNA
mmu-miR-7a-5p	ENSMUSG00000057335	miRNA-mRNA
mmu-miR-7a-5p	ENSMUSG00000052384	miRNA-mRNA
mmu-miR-7a-5p	ENSMUSG00000052560	miRNA-mRNA
mmu-miR-7a-5p	ENSMUSG00000051323	miRNA-mRNA
mmu-miR-7a-5p	ENSMUSG00000053470	miRNA-mRNA
mmu-miR-7a-5p	ENSMUSG00000057074	miRNA-mRNA
mmu-miR-7a-5p	ENSMUSG00000060961	miRNA-mRNA
mmu-miR-7a-5p	ENSMUSG00000068742	miRNA-mRNA
mmu-miR-7a-5p	ENSMUSG00000069114	miRNA-mRNA
mmu-miR-7a-5p	ENSMUSG00000058952	miRNA-mRNA
mmu-miR-7a-5p	ENSMUSG00000057880	miRNA-mRNA
mmu-miR-7a-5p	ENSMUSG00000059142	miRNA-mRNA
mmu-miR-7a-5p	ENSMUSG00000072623	miRNA-mRNA
mmu-miR-7a-5p	ENSMUSG00000070867	miRNA-mRNA
mmu-miR-7a-5p	ENSMUSG00000072235	miRNA-mRNA
mmu-miR-7a-5p	ENSMUSG00000065979	miRNA-mRNA
mmu-miR-7a-5p	ENSMUSG00000061462	miRNA-mRNA
mmu-miR-7a-5p	ENSMUSG00000064373	miRNA-mRNA
mmu-miR-7a-5p	ENSMUSG00000070733	miRNA-mRNA
mmu-miR-7a-5p	ENSMUSG00000062070	miRNA-mRNA
mmu-miR-7a-5p	ENSMUSG00000061838	miRNA-mRNA
mmu-miR-7a-5p	ENSMUSG00000064225	miRNA-mRNA
mmu-miR-7a-5p	ENSMUSG00000070056	miRNA-mRNA
mmu-miR-99a-5p	ENSMUSG00000065979	miRNA-mRNA
mmu-miR-99a-5p	ENSMUSG00000045005	miRNA-mRNA
mmu-miR-99a-5p	ENSMUSG00000037818	miRNA-mRNA
mmu-miR-99a-5p	ENSMUSG00000033379	miRNA-mRNA
mmu-miR-99a-5p	ENSMUSG00000022656	miRNA-mRNA
mmu-miR-99a-5p	ENSMUSG00000005958	miRNA-mRNA
mmu-miR-99a-5p	ENSMUSG00000039081	miRNA-mRNA
mmu-miR-99a-5p	ENSMUSG00000021608	miRNA-mRNA
mmu-miR-99a-5p	ENSMUSG00000047747	miRNA-mRNA
mmu-miR-99a-5p	ENSMUSG00000025959	miRNA-mRNA
mmu-miR-129-5p	ENSMUSG00000020534	miRNA-mRNA
mmu-miR-33-5p	ENSMUSG00000005268	miRNA-mRNA
mmu-miR-33-5p	ENSMUSG00000002107	miRNA-mRNA
mmu-miR-33-5p	ENSMUSG00000019982	miRNA-mRNA
mmu-miR-33-5p	ENSMUSG00000019843	miRNA-mRNA
mmu-miR-33-5p	ENSMUSG00000021340	miRNA-mRNA
mmu-miR-33-5p	ENSMUSG00000004789	miRNA-mRNA
mmu-miR-33-5p	ENSMUSG00000020572	miRNA-mRNA
mmu-miR-33-5p	ENSMUSG00000020092	miRNA-mRNA
mmu-miR-33-5p	ENSMUSG00000015846	miRNA-mRNA
mmu-miR-33-5p	ENSMUSG00000019877	miRNA-mRNA
mmu-miR-33-5p	ENSMUSG00000024304	miRNA-mRNA
mmu-miR-33-5p	ENSMUSG00000026103	miRNA-mRNA
mmu-miR-33-5p	ENSMUSG00000026094	miRNA-mRNA
mmu-miR-33-5p	ENSMUSG00000026489	miRNA-mRNA
mmu-miR-33-5p	ENSMUSG00000027605	miRNA-mRNA
mmu-miR-33-5p	ENSMUSG00000024401	miRNA-mRNA
mmu-miR-33-5p	ENSMUSG00000025465	miRNA-mRNA
mmu-miR-33-5p	ENSMUSG00000024590	miRNA-mRNA
mmu-miR-33-5p	ENSMUSG00000028403	miRNA-mRNA
mmu-miR-33-5p	ENSMUSG00000034663	miRNA-mRNA
mmu-miR-33-5p	ENSMUSG00000031902	miRNA-mRNA
mmu-miR-33-5p	ENSMUSG00000034858	miRNA-mRNA
mmu-miR-33-5p	ENSMUSG00000028557	miRNA-mRNA
mmu-miR-33-5p	ENSMUSG00000030103	miRNA-mRNA
mmu-miR-33-5p	ENSMUSG00000033900	miRNA-mRNA
mmu-miR-33-5p	ENSMUSG00000034349	miRNA-mRNA
mmu-miR-33-5p	ENSMUSG00000030528	miRNA-mRNA
mmu-miR-33-5p	ENSMUSG00000029761	miRNA-mRNA
mmu-miR-33-5p	ENSMUSG00000036427	miRNA-mRNA
mmu-miR-33-5p	ENSMUSG00000034957	miRNA-mRNA
mmu-miR-33-5p	ENSMUSG00000032531	miRNA-mRNA
mmu-miR-33-5p	ENSMUSG00000028649	miRNA-mRNA
mmu-miR-33-5p	ENSMUSG00000029201	miRNA-mRNA
mmu-miR-33-5p	ENSMUSG00000032898	miRNA-mRNA
mmu-miR-33-5p	ENSMUSG00000041945	miRNA-mRNA
mmu-miR-33-5p	ENSMUSG00000036944	miRNA-mRNA
mmu-miR-33-5p	ENSMUSG00000040351	miRNA-mRNA
mmu-miR-33-5p	ENSMUSG00000044468	miRNA-mRNA
mmu-miR-33-5p	ENSMUSG00000040433	miRNA-mRNA
mmu-miR-33-5p	ENSMUSG00000048279	miRNA-mRNA
mmu-miR-33-5p	ENSMUSG00000037942	miRNA-mRNA
mmu-miR-33-5p	ENSMUSG00000042213	miRNA-mRNA
mmu-miR-92a-3p	ENSMUSG00000000555	miRNA-mRNA
mmu-miR-92a-3p	ENSMUSG00000011752	miRNA-mRNA
mmu-miR-92a-3p	ENSMUSG00000002578	miRNA-mRNA
mmu-miR-92a-3p	ENSMUSG00000002266	miRNA-mRNA
mmu-miR-92a-3p	ENSMUSG00000010175	miRNA-mRNA
mmu-miR-92a-3p	ENSMUSG00000002107	miRNA-mRNA
mmu-miR-92a-3p	ENSMUSG00000000056	miRNA-mRNA
mmu-miR-92a-3p	ENSMUSG00000002475	miRNA-mRNA
mmu-miR-92a-3p	ENSMUSG00000001467	miRNA-mRNA
mmu-miR-92a-3p	ENSMUSG00000003865	miRNA-mRNA
mmu-miR-92a-3p	ENSMUSG00000004880	miRNA-mRNA
mmu-miR-92a-3p	ENSMUSG00000020363	miRNA-mRNA
mmu-miR-92a-3p	ENSMUSG00000014905	miRNA-mRNA
mmu-miR-92a-3p	ENSMUSG00000020423	miRNA-mRNA
mmu-miR-92a-3p	ENSMUSG00000019838	miRNA-mRNA
mmu-miR-92a-3p	ENSMUSG00000018846	miRNA-mRNA
mmu-miR-92a-3p	ENSMUSG00000020493	miRNA-mRNA
mmu-miR-92a-3p	ENSMUSG00000020472	miRNA-mRNA
mmu-miR-92a-3p	ENSMUSG00000020387	miRNA-mRNA
mmu-miR-92a-3p	ENSMUSG00000013076	miRNA-mRNA
mmu-miR-92a-3p	ENSMUSG00000016541	miRNA-mRNA
mmu-miR-92a-3p	ENSMUSG00000020330	miRNA-mRNA
mmu-miR-92a-3p	ENSMUSG00000020015	miRNA-mRNA
mmu-miR-92a-3p	ENSMUSG00000022055	miRNA-mRNA
mmu-miR-92a-3p	ENSMUSG00000021175	miRNA-mRNA
mmu-miR-92a-3p	ENSMUSG00000021765	miRNA-mRNA
mmu-miR-92a-3p	ENSMUSG00000021697	miRNA-mRNA
mmu-miR-92a-3p	ENSMUSG00000020814	miRNA-mRNA
mmu-miR-92a-3p	ENSMUSG00000021701	miRNA-mRNA
mmu-miR-92a-3p	ENSMUSG00000022136	miRNA-mRNA
mmu-miR-92a-3p	ENSMUSG00000022051	miRNA-mRNA
mmu-miR-92a-3p	ENSMUSG00000024087	miRNA-mRNA
mmu-miR-92a-3p	ENSMUSG00000024525	miRNA-mRNA
mmu-miR-92a-3p	ENSMUSG00000024431	miRNA-mRNA
mmu-miR-92a-3p	ENSMUSG00000024548	miRNA-mRNA
mmu-miR-92a-3p	ENSMUSG00000024354	miRNA-mRNA
mmu-miR-92a-3p	ENSMUSG00000024063	miRNA-mRNA
mmu-miR-92a-3p	ENSMUSG00000022707	miRNA-mRNA
mmu-miR-92a-3p	ENSMUSG00000022637	miRNA-mRNA
mmu-miR-92a-3p	ENSMUSG00000023832	miRNA-mRNA
mmu-miR-92a-3p	ENSMUSG00000025352	miRNA-mRNA
mmu-miR-92a-3p	ENSMUSG00000026103	miRNA-mRNA
mmu-miR-92a-3p	ENSMUSG00000026779	miRNA-mRNA
mmu-miR-92a-3p	ENSMUSG00000025888	miRNA-mRNA
mmu-miR-92a-3p	ENSMUSG00000025582	miRNA-mRNA
mmu-miR-92a-3p	ENSMUSG00000025477	miRNA-mRNA
mmu-miR-92a-3p	ENSMUSG00000025986	miRNA-mRNA
mmu-miR-92a-3p	ENSMUSG00000026039	miRNA-mRNA
mmu-miR-92a-3p	ENSMUSG00000026604	miRNA-mRNA
mmu-miR-92a-3p	ENSMUSG00000026395	miRNA-mRNA
mmu-miR-92a-3p	ENSMUSG00000026605	miRNA-mRNA
mmu-miR-92a-3p	ENSMUSG00000025921	miRNA-mRNA
mmu-miR-92a-3p	ENSMUSG00000026107	miRNA-mRNA
mmu-miR-92a-3p	ENSMUSG00000025959	miRNA-mRNA
mmu-miR-92a-3p	ENSMUSG00000028698	miRNA-mRNA
mmu-miR-92a-3p	ENSMUSG00000028307	miRNA-mRNA
mmu-miR-92a-3p	ENSMUSG00000028403	miRNA-mRNA
mmu-miR-92a-3p	ENSMUSG00000028649	miRNA-mRNA
mmu-miR-92a-3p	ENSMUSG00000028634	miRNA-mRNA
mmu-miR-92a-3p	ENSMUSG00000027544	miRNA-mRNA
mmu-miR-92a-3p	ENSMUSG00000028641	miRNA-mRNA
mmu-miR-92a-3p	ENSMUSG00000028341	miRNA-mRNA
mmu-miR-92a-3p	ENSMUSG00000026970	miRNA-mRNA
mmu-miR-92a-3p	ENSMUSG00000028557	miRNA-mRNA
mmu-miR-92a-3p	ENSMUSG00000026932	miRNA-mRNA
mmu-miR-92a-3p	ENSMUSG00000027737	miRNA-mRNA
mmu-miR-92a-3p	ENSMUSG00000028737	miRNA-mRNA
mmu-miR-92a-3p	ENSMUSG00000028158	miRNA-mRNA
mmu-miR-92a-3p	ENSMUSG00000030102	miRNA-mRNA
mmu-miR-92a-3p	ENSMUSG00000031337	miRNA-mRNA
mmu-miR-92a-3p	ENSMUSG00000029484	miRNA-mRNA
mmu-miR-92a-3p	ENSMUSG00000031441	miRNA-mRNA
mmu-miR-92a-3p	ENSMUSG00000029287	miRNA-mRNA
mmu-miR-92a-3p	ENSMUSG00000030782	miRNA-mRNA
mmu-miR-92a-3p	ENSMUSG00000030830	miRNA-mRNA
mmu-miR-92a-3p	ENSMUSG00000029275	miRNA-mRNA
mmu-miR-92a-3p	ENSMUSG00000029772	miRNA-mRNA
mmu-miR-92a-3p	ENSMUSG00000030878	miRNA-mRNA
mmu-miR-92a-3p	ENSMUSG00000031284	miRNA-mRNA
mmu-miR-92a-3p	ENSMUSG00000032238	miRNA-mRNA
mmu-miR-92a-3p	ENSMUSG00000031903	miRNA-mRNA
mmu-miR-92a-3p	ENSMUSG00000032487	miRNA-mRNA
mmu-miR-92a-3p	ENSMUSG00000031502	miRNA-mRNA
mmu-miR-92a-3p	ENSMUSG00000031644	miRNA-mRNA
mmu-miR-92a-3p	ENSMUSG00000031732	miRNA-mRNA
mmu-miR-92a-3p	ENSMUSG00000032411	miRNA-mRNA
mmu-miR-92a-3p	ENSMUSG00000031584	miRNA-mRNA
mmu-miR-92a-3p	ENSMUSG00000033209	miRNA-mRNA
mmu-miR-92a-3p	ENSMUSG00000032740	miRNA-mRNA
mmu-miR-92a-3p	ENSMUSG00000031782	miRNA-mRNA
mmu-miR-92a-3p	ENSMUSG00000034593	miRNA-mRNA
mmu-miR-92a-3p	ENSMUSG00000034663	miRNA-mRNA
mmu-miR-92a-3p	ENSMUSG00000035158	miRNA-mRNA
mmu-miR-92a-3p	ENSMUSG00000034858	miRNA-mRNA
mmu-miR-92a-3p	ENSMUSG00000036053	miRNA-mRNA
mmu-miR-92a-3p	ENSMUSG00000034413	miRNA-mRNA
mmu-miR-92a-3p	ENSMUSG00000035105	miRNA-mRNA
mmu-miR-92a-3p	ENSMUSG00000034724	miRNA-mRNA
mmu-miR-92a-3p	ENSMUSG00000035164	miRNA-mRNA
mmu-miR-92a-3p	ENSMUSG00000036989	miRNA-mRNA
mmu-miR-92a-3p	ENSMUSG00000034349	miRNA-mRNA
mmu-miR-92a-3p	ENSMUSG00000035504	miRNA-mRNA
mmu-miR-92a-3p	ENSMUSG00000036745	miRNA-mRNA
mmu-miR-92a-3p	ENSMUSG00000035967	miRNA-mRNA
mmu-miR-92a-3p	ENSMUSG00000035901	miRNA-mRNA
mmu-miR-92a-3p	ENSMUSG00000037235	miRNA-mRNA
mmu-miR-92a-3p	ENSMUSG00000039384	miRNA-mRNA
mmu-miR-92a-3p	ENSMUSG00000037972	miRNA-mRNA
mmu-miR-92a-3p	ENSMUSG00000038175	miRNA-mRNA
mmu-miR-92a-3p	ENSMUSG00000039178	miRNA-mRNA
mmu-miR-92a-3p	ENSMUSG00000037568	miRNA-mRNA
mmu-miR-92a-3p	ENSMUSG00000037754	miRNA-mRNA
mmu-miR-92a-3p	ENSMUSG00000037905	miRNA-mRNA
mmu-miR-92a-3p	ENSMUSG00000038248	miRNA-mRNA
mmu-miR-92a-3p	ENSMUSG00000039050	miRNA-mRNA
mmu-miR-92a-3p	ENSMUSG00000039005	miRNA-mRNA
mmu-miR-92a-3p	ENSMUSG00000039087	miRNA-mRNA
mmu-miR-92a-3p	ENSMUSG00000039601	miRNA-mRNA
mmu-miR-92a-3p	ENSMUSG00000039323	miRNA-mRNA
mmu-miR-92a-3p	ENSMUSG00000039607	miRNA-mRNA
mmu-miR-92a-3p	ENSMUSG00000039967	miRNA-mRNA
mmu-miR-92a-3p	ENSMUSG00000037606	miRNA-mRNA
mmu-miR-92a-3p	ENSMUSG00000044060	miRNA-mRNA
mmu-miR-92a-3p	ENSMUSG00000040351	miRNA-mRNA
mmu-miR-92a-3p	ENSMUSG00000042734	miRNA-mRNA
mmu-miR-92a-3p	ENSMUSG00000040430	miRNA-mRNA
mmu-miR-92a-3p	ENSMUSG00000040703	miRNA-mRNA
mmu-miR-92a-3p	ENSMUSG00000042195	miRNA-mRNA
mmu-miR-92a-3p	ENSMUSG00000044033	miRNA-mRNA
mmu-miR-92a-3p	ENSMUSG00000042148	miRNA-mRNA
mmu-miR-92a-3p	ENSMUSG00000042523	miRNA-mRNA
mmu-miR-92a-3p	ENSMUSG00000040687	miRNA-mRNA
mmu-miR-92a-3p	ENSMUSG00000040249	miRNA-mRNA
mmu-miR-92a-3p	ENSMUSG00000041298	miRNA-mRNA
mmu-miR-92a-3p	ENSMUSG00000041126	miRNA-mRNA
mmu-miR-92a-3p	ENSMUSG00000041945	miRNA-mRNA
mmu-miR-92a-3p	ENSMUSG00000040118	miRNA-mRNA
mmu-miR-92a-3p	ENSMUSG00000040433	miRNA-mRNA
mmu-miR-92a-3p	ENSMUSG00000040631	miRNA-mRNA
mmu-miR-92a-3p	ENSMUSG00000040653	miRNA-mRNA
mmu-miR-92a-3p	ENSMUSG00000045312	miRNA-mRNA
mmu-miR-92a-3p	ENSMUSG00000046668	miRNA-mRNA
mmu-miR-92a-3p	ENSMUSG00000052684	miRNA-mRNA
mmu-miR-92a-3p	ENSMUSG00000047415	miRNA-mRNA
mmu-miR-92a-3p	ENSMUSG00000044966	miRNA-mRNA
mmu-miR-92a-3p	ENSMUSG00000046447	miRNA-mRNA
mmu-miR-92a-3p	ENSMUSG00000050473	miRNA-mRNA
mmu-miR-92a-3p	ENSMUSG00000049892	miRNA-mRNA
mmu-miR-92a-3p	ENSMUSG00000050592	miRNA-mRNA
mmu-miR-92a-3p	ENSMUSG00000048895	miRNA-mRNA
mmu-miR-92a-3p	ENSMUSG00000050106	miRNA-mRNA
mmu-miR-92a-3p	ENSMUSG00000052560	miRNA-mRNA
mmu-miR-92a-3p	ENSMUSG00000051341	miRNA-mRNA
mmu-miR-92a-3p	ENSMUSG00000048279	miRNA-mRNA
mmu-miR-92a-3p	ENSMUSG00000046794	miRNA-mRNA
mmu-miR-92a-3p	ENSMUSG00000049878	miRNA-mRNA
mmu-miR-92a-3p	ENSMUSG00000045374	miRNA-mRNA
mmu-miR-92a-3p	ENSMUSG00000049866	miRNA-mRNA
mmu-miR-92a-3p	ENSMUSG00000045838	miRNA-mRNA
mmu-miR-92a-3p	ENSMUSG00000045316	miRNA-mRNA
mmu-miR-92a-3p	ENSMUSG00000050240	miRNA-mRNA
mmu-miR-92a-3p	ENSMUSG00000048327	miRNA-mRNA
mmu-miR-92a-3p	ENSMUSG00000052727	miRNA-mRNA
mmu-miR-92a-3p	ENSMUSG00000061740	miRNA-mRNA
mmu-miR-92a-3p	ENSMUSG00000062078	miRNA-mRNA
mmu-miR-92a-3p	ENSMUSG00000056758	miRNA-mRNA
mmu-miR-92a-3p	ENSMUSG00000057880	miRNA-mRNA
mmu-miR-92a-3p	ENSMUSG00000054150	miRNA-mRNA
mmu-miR-92a-3p	ENSMUSG00000057335	miRNA-mRNA
mmu-miR-92a-3p	ENSMUSG00000053580	miRNA-mRNA
mmu-miR-92a-3p	ENSMUSG00000055538	miRNA-mRNA
mmu-miR-92a-3p	ENSMUSG00000053617	miRNA-mRNA
mmu-miR-92a-3p	ENSMUSG00000054893	miRNA-mRNA
mmu-miR-92a-3p	ENSMUSG00000057789	miRNA-mRNA
mmu-miR-92a-3p	ENSMUSG00000063229	miRNA-mRNA
mmu-miR-92a-3p	ENSMUSG00000062480	miRNA-mRNA
mmu-miR-92a-1-5p	ENSMUSG00000032086	miRNA-mRNA
mmu-miR-92a-1-5p	ENSMUSG00000025410	miRNA-mRNA
mmu-miR-33-3p	ENSMUSG00000022136	miRNA-mRNA
mmu-miR-33-3p	ENSMUSG00000029090	miRNA-mRNA
mmu-miR-33-3p	ENSMUSG00000027314	miRNA-mRNA
mmu-miR-33-3p	ENSMUSG00000026405	miRNA-mRNA
mmu-miR-33-3p	ENSMUSG00000040918	miRNA-mRNA
mmu-miR-33-3p	ENSMUSG00000028132	miRNA-mRNA
mmu-miR-33-3p	ENSMUSG00000001435	miRNA-mRNA
mmu-miR-33-3p	ENSMUSG00000025791	miRNA-mRNA
mmu-miR-33-3p	ENSMUSG00000049878	miRNA-mRNA
mmu-miR-33-3p	ENSMUSG00000026730	miRNA-mRNA
mmu-miR-33-3p	ENSMUSG00000021477	miRNA-mRNA
mmu-miR-33-3p	ENSMUSG00000031626	miRNA-mRNA
mmu-miR-33-3p	ENSMUSG00000035954	miRNA-mRNA
mmu-miR-33-3p	ENSMUSG00000038641	miRNA-mRNA
mmu-miR-33-3p	ENSMUSG00000017453	miRNA-mRNA
mmu-miR-33-3p	ENSMUSG00000032633	miRNA-mRNA
mmu-miR-33-3p	ENSMUSG00000025428	miRNA-mRNA
mmu-miR-204-5p	ENSMUSG00000000168	miRNA-mRNA
mmu-miR-204-5p	ENSMUSG00000013076	miRNA-mRNA
mmu-miR-204-5p	ENSMUSG00000018800	miRNA-mRNA
mmu-miR-204-5p	ENSMUSG00000013846	miRNA-mRNA
mmu-miR-204-5p	ENSMUSG00000002107	miRNA-mRNA
mmu-miR-204-5p	ENSMUSG00000003352	miRNA-mRNA
mmu-miR-204-5p	ENSMUSG00000008734	miRNA-mRNA
mmu-miR-204-5p	ENSMUSG00000000567	miRNA-mRNA
mmu-miR-204-5p	ENSMUSG00000019124	miRNA-mRNA
mmu-miR-204-5p	ENSMUSG00000020741	miRNA-mRNA
mmu-miR-204-5p	ENSMUSG00000020646	miRNA-mRNA
mmu-miR-204-5p	ENSMUSG00000022419	miRNA-mRNA
mmu-miR-204-5p	ENSMUSG00000020402	miRNA-mRNA
mmu-miR-204-5p	ENSMUSG00000021203	miRNA-mRNA
mmu-miR-204-5p	ENSMUSG00000020472	miRNA-mRNA
mmu-miR-204-5p	ENSMUSG00000021838	miRNA-mRNA
mmu-miR-204-5p	ENSMUSG00000021798	miRNA-mRNA
mmu-miR-204-5p	ENSMUSG00000021215	miRNA-mRNA
mmu-miR-204-5p	ENSMUSG00000020184	miRNA-mRNA
mmu-miR-204-5p	ENSMUSG00000020105	miRNA-mRNA
mmu-miR-204-5p	ENSMUSG00000021253	miRNA-mRNA
mmu-miR-204-5p	ENSMUSG00000019916	miRNA-mRNA
mmu-miR-204-5p	ENSMUSG00000024431	miRNA-mRNA
mmu-miR-204-5p	ENSMUSG00000026094	miRNA-mRNA
mmu-miR-204-5p	ENSMUSG00000023961	miRNA-mRNA
mmu-miR-204-5p	ENSMUSG00000023050	miRNA-mRNA
mmu-miR-204-5p	ENSMUSG00000023456	miRNA-mRNA
mmu-miR-204-5p	ENSMUSG00000026475	miRNA-mRNA
mmu-miR-204-5p	ENSMUSG00000026586	miRNA-mRNA
mmu-miR-204-5p	ENSMUSG00000025959	miRNA-mRNA
mmu-miR-204-5p	ENSMUSG00000024909	miRNA-mRNA
mmu-miR-204-5p	ENSMUSG00000024548	miRNA-mRNA
mmu-miR-204-5p	ENSMUSG00000022995	miRNA-mRNA
mmu-miR-204-5p	ENSMUSG00000023905	miRNA-mRNA
mmu-miR-204-5p	ENSMUSG00000024580	miRNA-mRNA
mmu-miR-204-5p	ENSMUSG00000025867	miRNA-mRNA
mmu-miR-204-5p	ENSMUSG00000026311	miRNA-mRNA
mmu-miR-204-5p	ENSMUSG00000025465	miRNA-mRNA
mmu-miR-204-5p	ENSMUSG00000024512	miRNA-mRNA
mmu-miR-204-5p	ENSMUSG00000027947	miRNA-mRNA
mmu-miR-204-5p	ENSMUSG00000029484	miRNA-mRNA
mmu-miR-204-5p	ENSMUSG00000026605	miRNA-mRNA
mmu-miR-204-5p	ENSMUSG00000027254	miRNA-mRNA
mmu-miR-204-5p	ENSMUSG00000027187	miRNA-mRNA
mmu-miR-204-5p	ENSMUSG00000026764	miRNA-mRNA
mmu-miR-204-5p	ENSMUSG00000029094	miRNA-mRNA
mmu-miR-204-5p	ENSMUSG00000028403	miRNA-mRNA
mmu-miR-204-5p	ENSMUSG00000026604	miRNA-mRNA
mmu-miR-204-5p	ENSMUSG00000029314	miRNA-mRNA
mmu-miR-204-5p	ENSMUSG00000027605	miRNA-mRNA
mmu-miR-204-5p	ENSMUSG00000029173	miRNA-mRNA
mmu-miR-204-5p	ENSMUSG00000027695	miRNA-mRNA
mmu-miR-204-5p	ENSMUSG00000027737	miRNA-mRNA
mmu-miR-204-5p	ENSMUSG00000028312	miRNA-mRNA
mmu-miR-204-5p	ENSMUSG00000029924	miRNA-mRNA
mmu-miR-204-5p	ENSMUSG00000030074	miRNA-mRNA
mmu-miR-204-5p	ENSMUSG00000030145	miRNA-mRNA
mmu-miR-204-5p	ENSMUSG00000033105	miRNA-mRNA
mmu-miR-204-5p	ENSMUSG00000031453	miRNA-mRNA
mmu-miR-204-5p	ENSMUSG00000033416	miRNA-mRNA
mmu-miR-204-5p	ENSMUSG00000031561	miRNA-mRNA
mmu-miR-204-5p	ENSMUSG00000032625	miRNA-mRNA
mmu-miR-204-5p	ENSMUSG00000030616	miRNA-mRNA
mmu-miR-204-5p	ENSMUSG00000032531	miRNA-mRNA
mmu-miR-204-5p	ENSMUSG00000031284	miRNA-mRNA
mmu-miR-204-5p	ENSMUSG00000038121	miRNA-mRNA
mmu-miR-204-5p	ENSMUSG00000037568	miRNA-mRNA
mmu-miR-204-5p	ENSMUSG00000035107	miRNA-mRNA
mmu-miR-204-5p	ENSMUSG00000034586	miRNA-mRNA
mmu-miR-204-5p	ENSMUSG00000033581	miRNA-mRNA
mmu-miR-204-5p	ENSMUSG00000033530	miRNA-mRNA
mmu-miR-204-5p	ENSMUSG00000035901	miRNA-mRNA
mmu-miR-204-5p	ENSMUSG00000038252	miRNA-mRNA
mmu-miR-204-5p	ENSMUSG00000041040	miRNA-mRNA
mmu-miR-204-5p	ENSMUSG00000040653	miRNA-mRNA
mmu-miR-204-5p	ENSMUSG00000041220	miRNA-mRNA
mmu-miR-204-5p	ENSMUSG00000039126	miRNA-mRNA
mmu-miR-204-5p	ENSMUSG00000041219	miRNA-mRNA
mmu-miR-204-5p	ENSMUSG00000039087	miRNA-mRNA
mmu-miR-204-5p	ENSMUSG00000039952	miRNA-mRNA
mmu-miR-204-5p	ENSMUSG00000041570	miRNA-mRNA
mmu-miR-204-5p	ENSMUSG00000041189	miRNA-mRNA
mmu-miR-204-5p	ENSMUSG00000038463	miRNA-mRNA
mmu-miR-204-5p	ENSMUSG00000040118	miRNA-mRNA
mmu-miR-204-5p	ENSMUSG00000039967	miRNA-mRNA
mmu-miR-204-5p	ENSMUSG00000041741	miRNA-mRNA
mmu-miR-204-5p	ENSMUSG00000040433	miRNA-mRNA
mmu-miR-204-5p	ENSMUSG00000041548	miRNA-mRNA
mmu-miR-204-5p	ENSMUSG00000051344	miRNA-mRNA
mmu-miR-204-5p	ENSMUSG00000053007	miRNA-mRNA
mmu-miR-204-5p	ENSMUSG00000055675	miRNA-mRNA
mmu-miR-204-5p	ENSMUSG00000047747	miRNA-mRNA
